feature,coef,intercept
moneyness_std,0.00024788028818506155,0.21423008356366507
tau,0.08534215351749191,0.21423008356366507
is_call,0.0,0.21423008356366507
delta_model,-0.006862258256498188,0.21423008356366507
theta_model,-0.13117144866281166,0.21423008356366507
gamma_model,0.016144595349604014,0.21423008356366507
vega_model,-0.12193925129819061,0.21423008356366507
iv,0.0,0.21423008356366507
log_mid_t,-0.08539135984893284,0.21423008356366507
opt_rel_spread_final,0.14831543926617866,0.21423008356366507
opt_rel_spread_chg,0.015966217510532555,0.21423008356366507
baspread_chg,2.1320844451300809e-16,0.21423008356366507
log_open_interest_opt,0.0,0.21423008356366507
d_log_open_interest_opt,-0.006465475879462948,0.21423008356366507
