feature,coef,intercept
moneyness_std,0.0926377049792547,0.31374872100587625
tau,-0.09741819835366099,0.31374872100587625
is_call,0.054730681114964805,0.31374872100587625
delta_model,-0.0447088590466814,0.31374872100587625
theta_model,-0.002078956022073812,0.31374872100587625
gamma_model,-0.04390911912616969,0.31374872100587625
vega_model,-0.091015937339305,0.31374872100587625
iv,0.08076509012720016,0.31374872100587625
log_mid_t,-0.23913505339692465,0.31374872100587625
opt_rel_spread_final,0.21755588663109104,0.31374872100587625
opt_rel_spread_chg,0.043833079807114754,0.31374872100587625
baspread_chg,0.043833079807114754,0.31374872100587625
log_open_interest_opt,-0.011605138738366036,0.31374872100587625
d_log_open_interest_opt,0.033577408505067755,0.31374872100587625
